蜎	cung4 jyun1	1763128855049050235
薖	cou2 gwo3	8985056403774490
蔊	cou2 hon5	8985056407933970
稊	wo4 dai6	20056287154233
稊	wo4 tai5	20056322028105
盺	muk6 gan1	9715497413864905
瓕	mei4 juk6	9710958251164235
瓕	nei4 juk6	9783833319212940
灊	seoi2 ak1	10148215274920450
灊	seoi2 gaak3	6456484691633846604
灊	seoi2 lik6	5323871237105488503
滭	seoi2 bat1	5323871237020021230
湩	seoi2 cung4	6456484674524314469
湩	seoi2 cung5	6456484674524314469
湩	seoi2 zung6	6456484774861133692
庌	am1 ngaa4	8838731422716715
庌	jim5 ngaa4	4989921804893018334
坲	tou2 fat1	10223932555942105
坲	tou2 fik1	10223932556075160
吰	hau2 gwang1	3212644853959636314
勗	jat6 zo6	18176980176333
僔	jan4 zyun1	4988765362232765718
倯	jan4 cung4	4988765311834834029
鵩	fuk6 niu5	9205371967710360
騵	maa5 jyun4	5100266955842899452
鑱	gam1 tou3	9272578056794195
鈚	gam1 bei2	9272577979349035
鈚	gam1 bei3	9272577979349035
鈚	gam1 bei6	9272577979349035
迻	zau2 do1	20480366541096
訧	jin4 jau4	9493472805731655
蓷	cou2 teoi1	4730606556784826751
蒩	cou2 zou1	8985056485211755
繑	si1 kiu4	19477095417450
篸	zuk1 caam1	5586370573724338803
篸	zuk1 cam1	10662873281325265
篸	zuk1 sam1	10662873350016225
矰	ci2 cang4	8983335154134315
矰	ci2 zang1	8983360531150850
盬	san4 ming5	5323292167155483636
盨	seoi1 ming5	6456484717945323363
猭	hyun2 teon3	3240145067984947586
犰	hyun2 gau2	4917901074322706952
犨	zeoi1 ngau4	8517846805039655274
牬	ngau4 zi2	9784391660885140
熇	fo2 gou1	17608947917253
瀜	seoi2 jung4	6456484705061607276
澦	seoi2 jyu6	5323871237088979599
棽	lam4 gam1	9636953340991925
桊	gyun2 muk6	4880731426204971927
怐	sam1 geoi3	5323291591224419052
圂	gwok3 ci2	9278818557324810
圂	wai4 ci2	20048455807314
佖	jan4 bit1	9491204286911230
佊	jan4 pei4	9491204346948285
亄	jat1 jyut3	4988768703749296914
亄	jat1 jyut6	4988768703749296914
餻	sik6 gou1	10149345095478680
蝜	cung4 fu6	8986750043507470
羖	joeng4 syu4	3817575893049902204
祲	si6 cam1	19477077912402
瑳	wong4 caa1	5473995552380530791
瑳	wong4 caai1	7645859748463279441
瑳	wong4 ci1	10442550040974285
瑳	wong6 caa1	5473995552380530791
瑳	wong6 caai1	7645859748463279441
瑳	wong6 ci1	10442550040974285
牿	ngau4 gou3	5138304401833027965
牿	ngau4 guk1	5138304401833225593
瀿	seoi2 faan4	6456484687271376974
湑	seoi2 seoi1	6456484744052313960
洝	seoi2 on1	10148215275154515
沺	seoi2 tin4	5323871237173651458
杕	muk6 daai6	5103165149710317411
掁	sau2 coeng4	6451928022653625693
掁	sau2 zoeng2	6451928421664479348
掁	sau2 zoeng6	6451928421664479348
恖	seon2 sam1	5323871248113478269
恖	seon3 sam1	5323871248113478269
廞	am1 jam1	16888026397803
廞	jim5 jam1	9493471702382590
孎	neoi5 suk6	5138022996317934981
孎	neoi5 zuk1	5138022996377577228
婌	neoi5 suk1	5138022996317934981
墣	tou2 buk6	10223932539102880
黮	hak1 sam6	9345450913618235
鷁	jik1 niu5	9493469512992400
鮥	jyu4 gok3	9498017485742175
鉷	gam1 gung6	4877255813326486125
鉧	gam1 mou5	9272578026741900
郳	ji4 ji5	35296790090
讙	jin4 fun2	9493472788892560
觫	gok3 cuk1	9276545625277450
蚖	cung4 jyun4	1763128855049050235
蔎	cou2 cit3	8985056386368205
荵	cou2 jan2	8985056416286470
荵	cou2 jan5	8985056416286470
苢	cou2 zi6	17177093955087
穻	jyut6 jyu1	4992240383826436011
穻	jyut6 jyu4	4992240383826436011
碞	ban2 sek6	8908203815438330
睾	sei3 hang6	5323867858270117350
瘈	beng6 hat1	4691986651051198176
瘈	beng6 kai2	4691986651076757720
瘈	beng6 kai3	4691986651076757720
瘈	beng6 kit3	4691986651077024363
瘈	beng6 sit3	4691986651145186931
琄	wong4 jyun1	7645859779409284745
琄	wong6 jyun1	7645859779409284745
珖	wong4 gwong1	3629584018919179750
珖	wong6 gwong1	3629584018919179750
狟	hyun2 gang2	3240145011204866153
煻	fo2 tong4	9203680538766675
澼	seoi2 bik1	5323871237020285293
澼	seoi2 pik1	5323871237139569787
昄	jat6 faan2	4988768694785255388
惙	sam1 zyut3	5323291632999753252
庛	am1 ci2	32704138110
庛	jim5 ci2	18181446016305
孇	neoi5 soeng1	3197295968288710608
咍	hau2 toi1	9345461951630480
咍	hau2 toi4	9345461951630480
倕	jan4 seoi4	4988765346734102256
鸆	fu1 niu5	17612324093100
鱚	jyu4 hei2	9498017489868180
頄	gau2 jip6	9272586840550150
鑶	gam1 cong4	4877255804516474211
鑶	gam1 zong6	4877255854880091642
醽	jau5 ling4	4988769270750864753
踇	zuk1 mui5	10662873324590955
諻	jin4 wong4	4989922387427796867
莐	cou2 cam4	8985056386234110
莐	cou2 sam2	8985056454925070
耲	leoi6 waai4	4395122678666706771
耲	loi6 waai4	5065126643740936557
緤	si1 jip6	19477093237668
絍	si1 jam4	19477093169721
絍	si1 jam6	19477093169721
笭	zuk1 ling1	5586370593500434059
笭	zuk1 ling6	5586370593500434059
猸	hyun2 mei4	4917901074373959942
猵	hyun2 bin2	4917901074280369668
猵	hyun2 pin1	4917901074399654162
毊	sing1 kiu4	5324449185883660161
栿	muk6 fuk6	9715497409905625
敠	zyut3 bok1	5586954754470240159
敠	zyut3 pok3	5586954754589524653
摱	sau2 maan6	5323296106397663085
愶	sam1 hip3	10147078821759880
姛	neoi5 tung4	4984083260995835761
坰	tou2 gwing1	6762450152823132028
嘒	hau2 seoi6	4914429989705836917
鳦	niu5 jyut3	5138604891035688351
鳦	niu5 jyut6	5138604891035688351
驎	maa5 leon4	5100266960051739108
饐	sik6 jat1	10149345108124300
鞄	gaak3 baau1	2918075363950356789
錪	gam1 din2	9272577988002550
醡	jau5 zaak3	4988769301338386670
豲	ci2 jyun4	8983342980727960
蚚	cung4 gan1	4731470362911465450
蔝	cou2 mai5	8985056429165700
菄	cou2 dung1	4730606521885558524
羱	joeng4 jyun4	-4925171217142106398
矁	muk6 sau4	9715497465383580
瘲	beng6 cung4	1450315123167519569
瘲	beng6 sung1	1450315192967045985
琈	wong4 fu1	10442550041025180
琈	wong6 fu1	10442550041025180
珓	wong4 gaau1	7645859765913164129
珓	wong6 gaau1	7645859765913164129
灀	seoi2 soeng1	2222752131411038677
渮	seoi2 ho2	10148215275037645
枲	toi1 muk6	10223919346145375
枲	toi4 muk6	10223919346145375
枏	muk6 jim5	9715497426878035
朹	muk6 gau2	9715497413865360
暩	jat6 zai3	9491211009904585
攽	fan1 man4	9199704061807415
攽	fan6 man4	9199704061807415
惍	sam1 gam1	10147078817332860
庯	am1 fu2	32704151421
庯	am1 pou2	16888039594503
庯	jim5 fu2	18181446042144
庯	jim5 pou2	9493471728376090
巇	saan1 hei3	5323284853473525216
媴	neoi5 jyun4	4984083217439494265
姈	neoi5 ling1	4984083225892377437
姈	neoi5 ling6	4984083225892377437
嚬	hau2 pan4	9345461934224195
傎	jan4 zan1	9491204389813640
邘	jyu1 ji5	18190426097712
邘	jyu4 ji5	18190426097712
豗	ngat6 ci2	9784391656207740
袚	ji1 bat6	18181422023919
箑	zuk1 zit3	10662873380202615
筯	zuk1 zo6	20491548162888
窻	jyut6 sam1	4992240383902322196
睘	sei3 ji1	19474850420025
皻	fu1 pei4	17612328418014
牶	gyun2 ngau4	2945664744305056374
漼	seoi2 ceoi1	6456484674252787544
涒	seoi2 gwan1	6456484692007288421
浟	seoi2 jau4	5323871237088183927
柋	doi6 muk6	9057918257366095
挍	sau2 gaau1	5323296093259329006
崌	saan1 geoi1	6451839008333563983
娬	neoi5 mou5	5138022996266615427
鱌	jyu4 zoeng6	3829105849428293763
迖	zau2 hyun2	5583483632840832411
螡	man4 cung4	5100274256343390192
蒚	cou2 ak1	17177093743128
蒚	cou2 gaak3	4730606528283889122
蒚	cou2 lik6	8985056425006285
臿	cin1 kau5	8983347333683905
耎	ji4 daai6	9493461733606760
篟	zuk1 sin3	10662873350149930
篟	zuk1 sin6	10662873350149930
筥	zuk1 leoi5	5586370593466386186
秺	wo4 zaak6	10442563255364435
燱	fo2 ji3	34149254764
瀻	seoi2 daai3	6456484678546434887
泭	seoi2 fu6	10148215275004625
毚	dou1 tou3	9057931527501350
檃	ji5 muk6	18181446169029
梲	muk6 deoi3	5103165149744862837
桸	muk6 hei1	9715497418224585
枌	muk6 fan1	9715497409571720
枌	muk6 fan6	9715497409571720
暔	jat6 naam4	4988768712303035235
昬	man4 jat6	9709829525269185
攲	gei1 zi1	17747312276925
攲	kei4 zi1	18323158369857
僿	jan4 coi3	9491204291303930
僿	jan4 sak1	9491204359761150
黺	jip6 fan1	9493474995255550
黺	jip6 fan6	9493474995255550
鯫	jyu4 ceoi2	4992240346558218879
顠	piu3 jip6	9930730937597015
韔	wai4 coeng4	7629795710655020373
韔	wai4 zoeng2	7629796109665874028
韔	wai4 zoeng6	7629796109665874028
韔	wai5 coeng4	7629795710655020373
韔	wai5 zoeng2	7629796109665874028
韔	wai5 zoeng6	7629796109665874028
鞶	baan1 gaak3	1445673950117124654
鞶	bo1 gaak3	8912165862719275
鞶	bun1 gaak3	4694300714690824416
霢	jyu5 mak6	9498017511267415
藂	cou2 cou5	8985056386468500
藂	cou2 zeoi6	4730606569923161733
緂	si1 jim4	19477093237569
筳	zuk1 ting4	5586370611018214035
禡	si6 maa5	19477099708176
睭	muk6 zau1	9715497495435875
珌	wong4 bit1	5473995552372278145
珌	wong6 bit1	5473995552372278145
猧	hyun2 gwo1	4917901074323435544
牷	ngau4 cyun4	4986312651372849778
氂	mei6 mou4	9710958263944210
毹	jyu4 mou4	9498017511501935
梛	muk6 naa5	9715497443916355
捖	sau2 jyun4	5323296100033646358
挀	sau2 paai3	5323296112966829931
徆	cik1 sai1	8983344057982970
媓	neoi5 wong4	4984083273981399406
凞	bing1 hei1	4692565166976146781
俴	jan4 zin1	9491204389947280
駌	jyun3 maa5	4992240370712863740
鍫	cau1 gam1	8981086555341940
醱	jau5 faat3	4988769257543937891
醨	jau5 lei4	9491212053215360
醨	jau5 lei6	9491212053215360
酨	zoi1 jau5	10661169741224600
蠄	cung4 kam4	4731470362945546605
蠀	cung4 zi1	8986750043840790
蜣	cung4 goeng1	-7392096233226771514
縤	si1 sou3	19477112905272
紃	si1 cyun1	10149336346067425
窰	jyut6 jiu4	4992240383825905563
窫	jyut6 hat1	4992240383808599568
窫	jyut6 kai2	4992240383834159112
窫	jyut6 kai3	4992240383834159112
窫	jyut6 kit3	4992240383834425755
窫	jyut6 sit3	4992240383902588323
礞	sek6 mung4	5323868994906499713
瓬	fong1 ngaa5	2639694738404682569
瓂	wong4 gap6	5473995552414614010
瓂	wong4 goi3	5473995552415077249
瓂	wong4 koi3	5473995552449158533
瓂	wong6 gap6	5473995552414614010
瓂	wong6 goi3	5473995552415077249
瓂	wong6 koi3	5473995552449158533
犘	maa4 ngau4	5100266964447761505
熜	fo2 sam1	17608973953659
烇	fo2 cyun4	9203661824890650
灥	cyun4 cyun4	1767743506472363398
湋	seoi2 wai4	5323871237198946552
湋	seoi2 wai5	5323871237198946552
欙	muk6 leoi4	5103165167262642813
欙	muk6 leoi5	5103165167262642813
楪	muk6 jip6	9715497426878230
杅	muk6 jyu1	9715497427145835
杅	muk6 jyu4	9715497427145835
昡	jat6 jyun4	4988768703749296140
憟	sam1 suk1	10147078869185050
帨	gan1 deoi3	4877256369379708638
媌	neoi5 miu4	5138022996266416509
婍	neoi5 gei1	5138022996215160423
婍	neoi5 kei4	5138022996249241707
奱	lyun2 daai6	4418066188268977247
奱	lyun5 daai6	4418066188268977247
夆	zi2 fung1	10659465115163865
夆	zung1 fung1	8536175680906993532
厞	am1 fei1	16888017713127
厞	cong2 fei1	4730602589015850978
厞	ngon6 fei1	5138312265117661293
鮨	jyu4 zi2	18190426233408
鬐	biu1 kei4	8910479989141055
鄗	gou1 ji5	17752939912323
襶	ji1 daai3	9493461733606760
襡	ji1 suk6	18181459246731
螝	cung4 gwai2	1763128841926367581
菶	cou2 fung6	4730606526265003518
莗	cou2 ce1	17177093759892
箊	zuk1 jyu1	10662873311779000
箂	zuk1 loi4	10662873320197540
筈	zuk1 sit3	10662873350150320
筈	zuk1 sit6	10662873350150320
禷	si6 leoi6	10149346190240075
瑉	wong4 jat6	5473995552440175489
瑉	wong6 jat6	5473995552440175489
爧	fo2 ling4	9203671686219205
杬	muk6 jyun4	5103165163053803802
挐	jyu4 sau2	9498017537027175
愲	sam1 gwat1	5323291591377322107
惎	kei4 sam1	9565208153371520
怊	sam1 siu6	10147078868985240
怊	sam1 ziu6	10147078899037535
忳	sam1 tyun4	5323291619861417496
幈	gan1 bing2	4877256365034311517
幈	gan1 ping4	4877256395690426475
媖	neoi5 jing1	4984083217167436635
倝	coek3 jan4	4730597532980554722
鸑	juk6 niu5	9496872239905180
魋	gwai2 zeoi1	2943283864161318247
鐶	gam1 king4	4877255821983132261
諀	jin4 bei1	9493472771452215
觱	haam4 gok3	4914418721410908255
蠧	si6 cung4	10149336328777295
虩	siu2 fu2	19477117188177
蘹	cou2 waai4	4730606563319448816
菾	cou2 tim2	8985056459351895
艒	zau1 mak6	10657213146221135
艒	zau1 mou6	10657213146455655
繀	si1 ceoi1	10149336260103170
糵	sit3 mai5	10149355051140045
簙	zuk1 bok3	10662873277265820
矼	sek6 gung1	5323868981768164731
湦	seoi2 sing1	6456484744120145769
浤	seoi2 wang4	6456484761434230629
汌	seoi2 cyun1	6456484674592676983
檽	muk6 seoi1	5103165182590700292
慆	sam1 jiu5	10147078830346575
嶓	saan1 faan1	6451839003902271809
婛	neoi5 ging1	4984083204080025432
垺	tou2 fu1	19624439680824
噟	am1 hau2	16888022038833
噟	jim5 hau2	9493471693796740
剫	dou6 dou1	9057931458810390
鮡	jyu4 siu6	9498017537160815
飀	fung1 lau4	4842979307462624121
飀	fung3 lau4	4842979307462624121
鋋	gam1 jin4	9272578013761660
萺	cou2 mak6	8985056429165830
萺	cou2 mou6	8985056429400350
臞	jyut6 fok3	4992240383792021907
臞	jyut6 keoi4	3829105727888690812
砫	sek6 zyu2	10148210934911985
矟	maau4 ciu3	5100266979742002924
琹	wong4 muk6	5473995552466398351
琹	wong6 muk6	5473995552466398351
玼	wong4 ci2	10442550040974285
玼	wong6 ci2	10442550040974285
獟	hyun2 jiu4	4917901074348533139
烱	fo2 gwing2	4842107629275054072
澢	seoi2 dong1	6456484678784937312
澢	seoi2 dong3	6456484678784937312
涃	seoi2 kwan3	6456484709457170025
歅	sai1 him3	10147074408365505
柅	muk6 nei4	9715497443983695
昍	jat6 jat6	9491210941214340
懪	sam1 bou6	10147078796101325
懪	sam1 buk6	10147078796200905
巃	saan1 lung4	6451839030417442913
嵃	saan1 jin6	5323284853490699115
峈	saan1 gok3	5323284853465336683
寪	min4 wai4	9712098065688395
寪	min4 wai6	9712098065688395
嫭	neoi5 fu4	9783839934761100
齛	ci2 sai3	17173728414414
鯥	jyu4 luk6	9498017507308330
雸	jyu5 gam1	9498017485508435
鋞	gam1 ging1	4877255813224242273
酏	jau5 jaa5	9491212044561650
辢	cuk1 san1	8986746784896075
誷	jin4 mong5	4989922365530571897
觿	gok3 gwing2	2934161699702074213
薋	cou2 zi1	17177093955087
繵	si1 daan2	10149337346045430
繵	si1 daan3	10149337346045430
痽	beng6 zeoi1	1450315223232811867
瑑	wong4 teon3	7645859822694100601
瑑	wong6 teon3	7645859822694100601
獦	hyun2 got3	4917901074323170965
潐	seoi2 ziu1	5323871237224774287
淽	seoi2 zi2	10148215275337945
淣	seoi2 ji4	10148215275070665
淔	seoi2 zik6	5323871237224772997
浢	seoi2 dau6	5323871237037062001
氍	fok3 mou4	9203670600061015
氍	keoi4 mou4	5026514051758059264
橚	muk6 suk1	9715497465717030
棝	muk6 gu3	18620048199918
梠	muk6 leoi5	5103165167262642813
搒	sau2 bong6	5323296082430430198
搒	sau2 pong4	5323296113086545156
愩	sam1 gung3	5323291591360710777
徫	cik1 wai4	8983344075155710
徫	cik1 wai5	8983344075155710
崲	saan1 wong4	6451839078302769766
屇	si1 tin4	19477115033772
噀	hau2 seon3	4914429989705837562
鬨	dau3 gung6	4765751370887383794
駝	maa5 taa1	9709815224668715
雌	ci2 zeoi1	8983360548340425
阹	ji5 heoi3	9493466164407550
闕	mun4 him3	9715500728337300
闌	mun4 gaan2	5103166844555530734
鐧	gam1 gaan1	4877255813155649619
鐧	gam1 gaan3	4877255813155649619
鐕	gam1 jat6	9272578013628410
鐋	gam1 soeng1	2918129061668595033
鐋	gam1 tong1	4877255841741756660
鏢	gam1 piu3	9272578039521225
鏘	gam1 zoeng1	2918129183106680928
鏘	gam1 zoeng3	2918129183106680928
釜	fu2 wong4	9205385212268700
釜	fu2 wong6	9205385212268700
釜	fu6 wong4	9205385212268700
釜	fu6 wong6	9205385212268700
遁	zau2 teon5	5583483658946897037
逕	zau2 ging1	5583483630514551804
蹙	cik1 zuk1	8983344088369495
豺	zaai6 coi4	5583472379669273703
豺	zi6 coi4	20484808693635
譁	jin4 waa4	9493472861541760
譁	jin4 waa6	9493472861541760
褶	ji1 zaap6	9493486007275205
蓆	cou2 zik6	8985056485110875
葝	cou2 ging6	4730606528352482163
菱	cou2 ling4	4730606539301094648
荃	cou2 cyun4	4730606519730150285
膣	jyut6 zi3	9498017541737205
腡	jyut6 gwo1	4992240383800807968
緉	si1 loeng2	5324448077833118712
緉	si1 loeng5	5324448077833118712
籇	zuk1 hou4	10662873303025580
簫	zuk1 suk1	10662873350350195
箒	zuk1 zaau2	5586370624087957266
竪	san4 laap6	5323292164897168743
竪	san4 lap6	10147079942147525
禿	wo4 ji4	39054912141
禨	si6 gei1	19477086664662
禨	si6 gei2	19477086664662
祟	ceot1 si6	8982214233666765
磋	sek6 caa1	10148210835766510
磋	sek6 caai1	5323868972838437592
磋	sek6 ci1	19474854719892
瞥	bai6 muk6	8908198273203775
瞑	muk6 ming4	5103165169486413183
瞑	muk6 ming5	5103165169486413183
睠	muk6 gyun2	5103165156484636311
眽	muk6 paai3	5103165175986987375
眸	muk6 mau4	9715497439624470
眩	muk6 jyun4	5103165163053803802
瘟	beng6 wan1	4691986651179002217
瓈	wong4 lai4	5473995552457214712
瓈	wong6 lai4	5473995552457214712
珃	wong4 jim5	5473995552440439810
珃	wong6 jim5	5473995552440439810
犪	ngau4 zi2	9784391660885140
犪	ngau4 zung1	4986312751641306487
煨	fo2 wai3	17608982671995
澸	seoi2 gam2	5323871237062621932
滙	seoi2 zeoi1	6456484774589606767
渺	seoi2 miu5	5323871237114010114
淳	seoi2 hoeng2	2222727513990565834
淥	seoi2 luk6	5323871237105886339
淌	seoi2 soeng6	2222752131411038677
沸	seoi2 fat1	5323871237054102514
沸	seoi2 fik1	5323871237054366577
氀	lau4 mou4	9636962193773785
楉	muk6 joek6	5103165162968069757
朧	jyut6 lung4	3829105732522688138
暸	jat6 liu4	9491210949934415
攸	jan4 man4	9491204334002235
搐	sau2 cuk1	10147087627282450
捎	sau2 ciu3	10147087627082640
惺	sam1 sing1	5323291617535136889
怠	toi1 sam1	10223919371570515
怠	toi4 sam1	10223919371570515
忥	hei3 sam1	9346582949225405
忑	haa5 sam1	9345439880132785
忑	haa6 sam1	9345439880132785
庸	am1 jung6	8838727069644680
庸	jim5 jung6	4989921796253844603
壼	si6 aa3	37893863362
堀	tou2 wat1	10223932628926250
坪	tou2 ping4	5362490566941802893
嚨	hau2 lung4	4914429974514071163
嗔	hau2 zan1	9345461977156045
嗆	hau2 cong1	4914429954755446764
唾	hau2 seoi4	4914429989705836917
哧	hau2 cek3	9345461878479415
哧	hau2 cik3	9345461878546235
听	hau2 gan1	9345461895585530
匾	fo1 bin2	17608936968051
匾	fo1 pin1	17608967482689
匾	fong1 bin2	4842111533490459114
匾	fong1 pin1	4842111533609743608
僭	jan4 jat6	9491204321123070
侴	jan4 dou1	9491204295597895
併	jan4 bing6	4988765309542867680
併	jan4 ping3	4988765340198982638
佘	jan4 si6	18176967039066
丈	jat1 zyu2	9491211010306285
髣	biu1 fong1	4692569104157136753
餕	sik6 ceon1	5324447488797801075
餕	sik6 zeon3	5324447539161418506
餂	sik6 sit3	10149345146896605
餂	sik6 sit6	10149345146896605
钂	gam1 dong2	4877255806706196708
芅	cou2 jik6	8985056416419915
聤	ji5 ting4	9493479421745995
纕	si1 soeng1	5324452017143890815
絻	si1 min5	19477099776453
篛	zuk1 joek6	5586370589171813130
箷	zuk1 si1	20491548103323
癹	dang1 syu4	4765747431559937538
珶	wong4 dai6	5473995552389052144
珶	wong4 tai5	5473995552525377280
珶	wong6 dai6	5473995552389052144
珶	wong6 tai5	5473995552525377280
殣	daai2 gan2	4765740119973479628
殣	daai2 gan6	4765740119973479628
殣	daai2 kan4	4765740120007560912
檛	muk6 gwo3	9715497414232480
朘	jyut6 ceon1	3829105692988928889
朘	jyut6 zeon3	3829105793325748112
忣	sam1 kap6	10147078834505795
廗	am1 daai3	8838720363472675
廗	jim5 daai3	4989921782944672470
媬	neoi5 bou2	5138022996172891896
姎	neoi5 joeng1	3197275826762869191
塥	tou2 ak1	19624439638089
塥	tou2 gaak3	5362490547165707379
塥	tou2 lik6	10223932581834270
喡	hau2 wai4	9345461964276165
喡	hau2 wai5	9345461964276165
僢	jan4 seon3	4988765346734102901
伬	jan4 ce2	18176966903238
伬	jan4 cek3	9491204291137010
鱣	jyu4 daan2	4992240348713396595
鱣	jyu4 daan3	4992240348713396595
鑗	gam1 lai4	9272578022214065
錏	gam1 aa3	17745080136828
褧	gang2 ji1	9272579104247030
蝪	cung4 joeng4	-7392089519384824375
藙	cou2 ngai6	4730606543663068269
蓪	cou2 tung1	4730606556921118476
聱	ngou4 ji5	9784407107497490
祡	ci2 si6	33276852844
礠	sek6 ci4	19474854719892
砯	sek6 seoi2	5323869007908542970
甿	tin4 mong4	5361618847225759107
琩	wong4 coeng1	3629574997127355856
琩	wong6 coeng1	3629574997127355856
獳	hyun2 seoi1	3240145063622475900
爤	fo2 laan4	9203671651657015
烋	jau1 fo2	18176982186330
潻	seoi2 syu2	5323871237165662488
漀	sing1 seoi2	6461063601777580905
湕	seoi2 gin3	5323871237062887285
檓	muk6 wai2	9715497482555540
楬	muk6 hot3	9715497418392350
柛	muk6 san1	9715497465383125
攦	sau2 lai6	10147087665586885
挓	sau2 zaak6	5323296134864055159
帾	gan1 ze2	17745082528602
僆	jan4 lin4	9491204329842690
鶤	gwan1 niu5	4880430913077052416
驦	maa5 soeng1	4684957344746179923
韎	wai4 mut6	10438574702227165
韎	wai5 mut6	10438574702227165
醻	jau5 sau6	9491212083201615
贑	zoeng1 gung3	-4354362706669103907
褮	jing4 ji1	9493472793001665
蟼	ging3 cung4	2927299961792440154
蓳	cou2 gan2	8985056403406915
蓳	cou2 gan6	8985056403406915
蓳	cou2 kan4	8985056420579655
艻	cou2 lik6	8985056425006285
胕	jyut6 fu6	9498017541403885
耠	leoi6 gap3	5063683699875991272
耠	leoi6 hap6	5063683699884511593
耠	loi6 gap3	9640918775662850
耠	loi6 hap6	9640918779956035
繣	si1 waa2	19477121504346
繣	si1 waa6	19477121504346
繣	si1 waak6	10149358309667590
笴	zuk1 ho2	20491548010230
瓌	wong4 waai4	7645859835712687461
瓌	wong6 waai4	7645859835712687461
熅	fo2 wan1	17608982672160
潓	seoi2 wai6	5323871237198946552
棯	muk6 nim6	9715497444050775
斅	hok6 bok1	9349420688932740
斅	hok6 pok3	9349420749037330
敧	gei1 bok1	9273707808426295
敧	gei1 pok3	9273707868530885
敧	kei4 bok1	9565208080621115
敧	kei4 pok3	9565208140725705
搷	sau2 zan1	10147087725691800
搨	sau2 taap3	5323296121725720822
廇	am1 lau4	16888030757301
廇	jim5 lau4	9493471710969480
嫇	neoi5 ming4	4984083230254847838
嫇	neoi5 ming5	4984083230254847838
婰	neoi5 din2	5138022996189732717
塿	tou2 lau4	10223932581701280
埮	tou2 jim4	10223932573248030
匢	fo1 mat6	17608960876188
匢	fong1 mat6	4842111533583918195
倐	jan4 fo2	18176966929011
靾	gaak3 sai3	4877249068963723992
雊	geoi3 zeoi1	2922721204132465507
陁	ji5 jaa5	18181439460228
鄬	wai4 ji5	20048455866681
鄬	wai6 ji5	20048455866681
裗	ji1 lau4	18181443820122
蚛	cung4 zung1	1763128924780214137
蚛	cung4 zung3	1763128924780214137
膍	jyut6 bei2	4992240383757608835
膍	jyut6 bei3	4992240383757608835
膍	jyut6 bei6	4992240383757608835
縎	si1 gwat1	10149340750541525
糌	mai5 jat6	9709824008526460
簉	zuk1 zou6	10662873380302910
篽	zuk1 jyu6	10662873311779000
篽	zuk1 ngaa6	5586370597862406648
窇	jyut6 baau1	3829105688557637229
盌	jyun3 ming5	3829105632591675513
疪	beng6 bei2	4691986651000207443
疪	beng6 bei3	4691986651000207443
疪	beng6 bei6	4691986651000207443
狣	hyun2 siu6	4917901074425216028
漙	seoi2 zyun1	6456484774929496206
湤	seoi2 si1	10148215275221010
渻	seoi2 saang2	2222752009363979203
渻	seoi2 sing2	6456484744120145769
栥	ci3 muk6	17173715506398
擫	sau2 jim3	10147087657134415
摡	sau2 gei3	10147087644187780
抾	sau2 heoi3	5323296095483595381
崝	saan1 cing1	6451838990951514188
崀	saan1 loeng4	-160499102571120959
嚚	hau2 san4	9345461947103750
儦	jan4 fo2	18176966929011
儌	jan4 giu2	9491204308377220
儌	jan4 giu3	9491204308377220
鸇	daan6 niu5	4765740130982000487
鸇	taan2 niu5	5360454501694300023
飣	sik6 ding1	5324447491021570800
飣	sik6 zang1	5324447539127303166
鑛	gam1 gwong2	2918128888558528351
遟	zau2 san1	10657213171980440
賵	bui3 mak6	8913869484390975
賵	bui3 mou6	8913869484625495
褭	ji1 maa5	18181445999079
裯	ji1 zau1	18181474334760
蒱	cou2 bou6	8985056382175315
菼	cou2 jim4	8985056416420045
舠	zau1 dou1	10657213107816990
箘	zuk1 kwan1	5586370591429565970
穄	wo4 zai3	20056335105807
猺	hyun2 jiu4	4917901074348533139
涽	seoi2 fan1	5323871237054101740
櫑	muk6 tin4	9715497469809950
敯	man4 bok1	9709829491156990
敯	man4 pok3	9709829551261580
摴	sau2 kwai1	5323296102205664508
拻	sau2 fui1	10147087640161875
惤	sam1 jin4	10147078830346120
嵕	saan1 zi2	10147065607619980
嵕	saan1 zung1	6451839091492028527
岧	saan1 siu6	5323284853567382907
岧	saan1 ziu6	5323284853627025154
寯	min4 syun5	5101431323262899226
寯	min4 zeon3	5101431338420351367
唃	hau2 gok3	9345461895819205
卨	buk1 gwo1	8913871665696725
剼	caam1 dou1	4728570480537754977
剼	cam1 dou1	8981077715908415
剼	sam1 dou1	10147078804687695
伳	jan4 sai3	9491204359761020
鰒	jyu4 fuk1	9498017481549220
鰒	jyu4 fuk6	9498017481549220
鮄	jyu4 fat1	9498017481215705
鮄	jyu4 fik1	9498017481348760
骳	gwat1 pei4	4880430926232293880
飦	sik6 gon1	10149345095478225
颲	fung1 lit6	4842979307462889216
颲	fung3 lit6	4842979307462889216
靻	gaak3 ce2	9272564777771490
靻	gaak3 zeoi1	2918075468718466387
霫	jyu5 zaap6	4992240396887291787
邲	bit1 ji5	17029769147127
蠈	caak6 cung4	1740154178500793669
蝃	cung4 zyut3	1763128924848578193
萐	cou2 zit3	8985056485111460
籔	zuk1 sok3	10662873350249965
籔	zuk1 sou2	10662873350250615
籔	zuk1 sou3	10662873350250615
瓥	gwaa1 cung4	2943283625309642069
璶	wong4 zeon6	7645859848868923007
